#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.187836	-1721.821516	-1599.285037	3321.106553	122.536479	5042.928069	-0.202739	-0.750010	0.826529	-0.173226	-0.331139	0.113655	0.842689	0.355446	0.104670
0.187855	-1721.829093	-1599.289615	3321.118707	122.539478	5042.947800	-0.200528	-0.745189	0.906511	-0.171409	-0.329066	0.121915	0.843302	0.356653	0.095459
0.187873	-1721.836670	-1599.294192	3321.130861	122.542478	5042.967531	-0.198320	-0.740368	0.986324	-0.169592	-0.326990	0.129421	0.843907	0.357850	0.085622
0.187891	-1721.844247	-1599.298769	3321.143015	122.545478	5042.987262	-0.196115	-0.735547	1.065967	-0.167777	-0.324913	0.136126	0.844504	0.359037	0.075222
0.187909	-1721.851824	-1599.303346	3321.155169	122.548478	5043.006993	-0.193915	-0.730726	1.145437	-0.165962	-0.322832	0.141987	0.845094	0.360213	0.064323
0.187927	-1721.859401	-1599.307923	3321.167323	122.551478	5043.026724	-0.191718	-0.725904	1.224734	-0.164148	-0.320750	0.146969	0.845678	0.361381	0.052993
0.187945	-1721.866978	-1599.312499	3321.179477	122.554479	5043.046455	-0.189526	-0.721082	1.303859	-0.162335	-0.318665	0.151039	0.846255	0.362538	0.041304
0.187964	-1721.874555	-1599.317076	3321.191631	122.557480	5043.066187	-0.187337	-0.716260	1.382813	-0.160524	-0.316579	0.154172	0.846825	0.363687	0.029328
0.187982	-1721.882133	-1599.321652	3321.203785	122.560481	5043.085918	-0.185152	-0.711437	1.461598	-0.158714	-0.314491	0.156348	0.847389	0.364826	0.017141
0.188000	-1721.889711	-1599.326228	3321.215939	122.563482	5043.105649	-0.182972	-0.706613	1.540218	-0.156905	-0.312401	0.157554	0.847948	0.365957	0.004819
0.188018	-1721.897288	-1599.330804	3321.228093	122.566484	5043.125381	-0.180795	-0.701788	1.618682	-0.155098	-0.310309	0.157786	0.848500	0.367078	-0.007561
0.188036	-1721.904866	-1599.335380	3321.240246	122.569486	5043.145113	-0.178622	-0.696962	1.696982	-0.153293	-0.308216	0.157035	0.849048	0.368191	-0.019921
0.188055	-1721.912444	-1599.339956	3321.252400	122.572489	5043.164844	-0.176454	-0.692135	1.775131	-0.151489	-0.306121	0.155308	0.849591	0.369296	-0.032184
0.188073	-1721.920022	-1599.344531	3321.264554	122.575491	5043.184576	-0.174289	-0.687306	1.853136	-0.149687	-0.304025	0.152617	0.850130	0.370393	-0.044273
0.188091	-1721.927601	-1599.349106	3321.276707	122.578494	5043.204308	-0.172127	-0.682475	1.931005	-0.147886	-0.301926	0.148979	0.850664	0.371481	-0.056112
0.188109	-1721.935179	-1599.353682	3321.288861	122.581497	5043.224040	-0.169970	-0.677642	2.008745	-0.146087	-0.299827	0.144416	0.851194	0.372562	-0.067627
0.188127	-1721.942757	-1599.358257	3321.301014	122.584501	5043.243772	-0.167815	-0.672806	2.086365	-0.144288	-0.297725	0.138956	0.851720	0.373636	-0.078746
0.188145	-1721.950336	-1599.362832	3321.313168	122.587504	5043.263504	-0.165664	-0.667967	2.163873	-0.142492	-0.295622	0.132635	0.852243	0.374702	-0.089399
0.188164	-1721.957915	-1599.367406	3321.325321	122.590508	5043.283236	-0.163515	-0.663125	2.241280	-0.140696	-0.293516	0.125491	0.852763	0.375761	-0.099520
0.188182	-1721.965494	-1599.371981	3321.337474	122.593513	5043.302968	-0.161369	-0.658280	2.318594	-0.138901	-0.291409	0.117570	0.853280	0.376813	-0.109045
0.188200	-1721.973073	-1599.376555	3321.349628	122.596517	5043.322700	-0.159226	-0.653431	2.395827	-0.137107	-0.289300	0.108920	0.853794	0.377858	-0.117914
0.188218	-1721.980652	-1599.381130	3321.361781	122.599522	5043.342433	-0.157085	-0.648577	2.472989	-0.135313	-0.287188	0.099596	0.854305	0.378896	-0.126073
0.188236	-1721.988231	-1599.385704	3321.373934	122.602527	5043.362165	-0.154945	-0.643719	2.550091	-0.133520	-0.285075	0.089656	0.854814	0.379927	-0.133470
0.188255	-1721.995810	-1599.390278	3321.386088	122.605532	5043.381898	-0.152807	-0.638855	2.627145	-0.131726	-0.282959	0.079162	0.855322	0.380952	-0.140058
0.188273	-1722.003389	-1599.394851	3321.398241	122.608538	5043.401630	-0.150671	-0.633987	2.704161	-0.129933	-0.280840	0.068181	0.855827	0.381971	-0.145796
0.188291	-1722.010969	-1599.399425	3321.410394	122.611544	5043.421363	-0.148535	-0.629112	2.781151	-0.128139	-0.278718	0.056781	0.856330	0.382983	-0.150649
0.188309	-1722.018549	-1599.403998	3321.422547	122.614550	5043.441096	-0.146400	-0.624232	2.858127	-0.126344	-0.276594	0.045032	0.856832	0.383989	-0.154586
0.188327	-1722.026128	-1599.408572	3321.434700	122.617557	5043.460829	-0.144265	-0.619345	2.935101	-0.124549	-0.274466	0.033010	0.857332	0.384989	-0.157582
0.188345	-1722.033708	-1599.413145	3321.446853	122.620563	5043.480561	-0.142131	-0.614451	3.012084	-0.122752	-0.272336	0.020788	0.857830	0.385982	-0.159619
0.188364	-1722.041288	-1599.417718	3321.459006	122.623570	5043.500294	-0.139996	-0.609550	3.089088	-0.120953	-0.270201	0.008444	0.858327	0.386970	-0.160683
0.188382	-1722.048868	-1599.422291	3321.471159	122.626578	5043.520028	-0.137860	-0.604642	-3.117060	-0.119153	-0.268064	-0.003945	0.858823	0.387951	-0.160769
0.188400	-1722.056449	-1599.426863	3321.483312	122.629585	5043.539761	-0.135723	-0.599726	-3.039979	-0.117351	-0.265922	-0.016302	0.859317	0.388926	-0.159876
0.188418	-1722.064029	-1599.431436	3321.495465	122.632593	5043.559494	-0.133585	-0.594802	-2.962843	-0.115546	-0.263777	-0.028549	0.859809	0.389895	-0.158009
0.188436	-1722.071609	-1599.436008	3321.507618	122.635601	5043.579227	-0.131446	-0.589870	-2.885640	-0.113738	-0.261627	-0.040609	0.860300	0.390857	-0.155180
0.188455	-1722.079190	-1599.440580	3321.519771	122.638610	5043.598961	-0.129304	-0.584929	-2.808359	-0.111928	-0.259473	-0.052408	0.860789	0.391814	-0.151407
0.188473	-1722.086771	-1599.445153	3321.531923	122.641618	5043.618694	-0.127160	-0.579979	-2.730990	-0.110114	-0.257314	-0.063871	0.861276	0.392763	-0.146713
0.188491	-1722.094352	-1599.449724	3321.544076	122.644627	5043.638428	-0.125014	-0.575020	-2.653523	-0.108297	-0.255151	-0.074927	0.861762	0.393707	-0.141129
0.188509	-1722.101932	-1599.454296	3321.556229	122.647636	5043.658161	-0.122864	-0.570052	-2.575947	-0.106476	-0.252983	-0.085506	0.862245	0.394644	-0.134688
0.188527	-1722.109514	-1599.458868	3321.568381	122.650646	5043.677895	-0.120712	-0.565075	-2.498255	-0.104650	-0.250810	-0.095542	0.862726	0.395574	-0.127432
0.188545	-1722.117095	-1599.463439	3321.580534	122.653656	5043.697629	-0.118557	-0.560089	-2.420435	-0.102821	-0.248632	-0.104972	0.863205	0.396497	-0.119406
0.188564	-1722.124676	-1599.468010	3321.592686	122.656666	5043.717362	-0.116397	-0.555092	-2.342482	-0.100987	-0.246449	-0.113737	0.863681	0.397413	-0.110660
0.188582	-1722.132257	-1599.472582	3321.604839	122.659676	5043.737096	-0.114235	-0.550086	-2.264386	-0.099148	-0.244261	-0.121783	0.864155	0.398322	-0.101249
0.188600	-1722.139839	-1599.477152	3321.616991	122.662686	5043.756830	-0.112068	-0.545071	-2.186140	-0.097305	-0.242067	-0.129059	0.864625	0.399224	-0.091232
0.188618	-1722.147421	-1599.481723	3321.629144	122.665697	5043.776564	-0.109897	-0.540045	-2.107740	-0.095456	-0.239867	-0.135520	0.865092	0.400118	-0.080672
0.188636	-1722.155002	-1599.486294	3321.641296	122.668708	5043.796299	-0.107722	-0.535010	-2.029178	-0.093602	-0.237662	-0.141124	0.865555	0.401004	-0.069636
0.188655	-1722.162584	-1599.490864	3321.653449	122.671720	5043.816033	-0.105543	-0.529965	-1.950451	-0.091743	-0.235451	-0.145838	0.866015	0.401882	-0.058191
0.188673	-1722.170166	-1599.495435	3321.665601	122.674732	5043.835767	-0.103360	-0.524910	-1.871554	-0.089878	-0.233234	-0.149631	0.866470	0.402753	-0.046411
0.188691	-1722.177748	-1599.500005	3321.677753	122.677743	5043.855502	-0.101172	-0.519846	-1.792484	-0.088008	-0.231012	-0.152481	0.866921	0.403615	-0.034368
0.188709	-1722.185331	-1599.504575	3321.689905	122.680756	5043.875236	-0.098979	-0.514772	-1.713241	-0.086133	-0.228784	-0.154368	0.867367	0.404468	-0.022139
0.188727	-1722.192913	-1599.509145	3321.702058	122.683768	5043.894971	-0.096782	-0.509689	-1.633822	-0.084251	-0.226550	-0.155282	0.867808	0.405313	-0.009800
0.188745	-1722.200495	-1599.513714	3321.714210	122.686781	5043.914705	-0.094580	-0.504597	-1.554228	-0.082365	-0.224310	-0.155217	0.868243	0.406148	0.002572
0.188764	-1722.208078	-1599.518284	3321.726362	122.689794	5043.934440	-0.092374	-0.499496	-1.474460	-0.080472	-0.222065	-0.154173	0.868673	0.406974	0.014899
0.188782	-1722.215661	-1599.522853	3321.738514	122.692807	5043.954175	-0.090164	-0.494386	-1.394520	-0.078574	-0.219814	-0.152157	0.869096	0.407791	0.027103
0.188800	-1722.223243	-1599.527423	3321.750666	122.695821	5043.973909	-0.087949	-0.489267	-1.314411	-0.076671	-0.217557	-0.149182	0.869513	0.408598	0.039109
0.188818	-1722.230826	-1599.531992	3321.762818	122.698835	5043.993644	-0.085731	-0.484141	-1.234139	-0.074762	-0.215295	-0.145266	0.869924	0.409395	0.050840
0.188836	-1722.238409	-1599.536561	3321.774970	122.701849	5044.013379	-0.083508	-0.479006	-1.153707	-0.072848	-0.213027	-0.140434	0.870327	0.410182	0.062224
0.188855	-1722.245993	-1599.541129	3321.787122	122.704863	5044.033114	-0.081281	-0.473864	-1.073124	-0.070929	-0.210754	-0.134717	0.870723	0.410959	0.073189
0.188873	-1722.253576	-1599.545698	3321.799274	122.707878	5044.052850	-0.079050	-0.468714	-0.992397	-0.069006	-0.208476	-0.128150	0.871112	0.411725	0.083667
0.188891	-1722.261159	-1599.550266	3321.811426	122.710893	5044.072585	-0.076816	-0.463557	-0.911533	-0.067077	-0.206193	-0.120774	0.871493	0.412480	0.093591
0.188909	-1722.268743	-1599.554835	3321.823577	122.713908	5044.092320	-0.074579	-0.458394	-0.830544	-0.065144	-0.203905	-0.112636	0.871865	0.413224	0.102899
0.188927	-1722.276326	-1599.559403	3321.835729	122.716924	5044.112056	-0.072339	-0.453224	-0.749440	-0.063206	-0.201613	-0.103788	0.872230	0.413957	0.111534
0.188945	-1722.283910	-1599.563971	3321.847881	122.719940	5044.131791	-0.070095	-0.448049	-0.668231	-0.061265	-0.199316	-0.094283	0.872586	0.414679	0.119440
0.188964	-1722.291494	-1599.568538	3321.860033	122.722956	5044.151527	-0.067850	-0.442868	-0.586931	-0.059319	-0.197015	-0.084183	0.872932	0.415390	0.126569
0.188982	-1722.299078	-1599.573106	3321.872184	122.725972	5044.171262	-0.065602	-0.437681	-0.505552	-0.057370	-0.194709	-0.073551	0.873271	0.416089	0.132875
0.189000	-1722.306662	-1599.577674	3321.884336	122.728989	5044.190998	-0.063352	-0.432490	-0.424109	-0.055418	-0.192400	-0.062453	0.873599	0.416776	0.138319
0.189018	-1722.314246	-1599.582241	3321.896487	122.732005	5044.210734	-0.061099	-0.427294	-0.342590	-0.053462	-0.190087	-0.050954	0.873920	0.417452	0.142866
0.189036	-1722.321831	-1599.586808	3321.908639	122.735023	5044.230470	-0.058846	-0.422095	-0.261057	-0.051505	-0.187771	-0.039135	0.874230	0.418116	0.146490
0.189055	-1722.329415	-1599.591375	3321.920790	122.738040	5044.250205	-0.056592	-0.416892	-0.179503	-0.049544	-0.185451	-0.027067	0.874530	0.418768	0.149166
0.189073	-1722.337000	-1599.595942	3321.932942	122.741058	5044.269941	-0.054337	-0.411686	-0.097943	-0.047582	-0.183129	-0.014825	0.874822	0.419408	0.150879
0.189091	-1722.344584	-1599.600509	3321.945093	122.744076	5044.289678	-0.052082	-0.406478	-0.016391	-0.045618	-0.180804	-0.002485	0.875103	0.420035	0.151616
0.189109	-1722.352169	-1599.605075	3321.957244	122.747094	5044.309414	-0.049827	-0.401267	0.065137	-0.043653	-0.178477	0.009874	0.875375	0.420651	0.151375
0.189127	-1722.359754	-1599.609642	3321.969396	122.750112	5044.329150	-0.047572	-0.396054	0.146627	-0.041687	-0.176147	0.022176	0.875637	0.421255	0.150155
0.189145	-1722.367339	-1599.614208	3321.981547	122.753131	5044.348886	-0.045317	-0.390839	0.228063	-0.039720	-0.173816	0.034343	0.875890	0.421846	0.147965
0.189164	-1722.374924	-1599.618774	3321.993698	122.756150	5044.368623	-0.043064	-0.385624	0.309433	-0.037753	-0.171483	0.046299	0.876133	0.422426	0.144818
0.189182	-1722.382510	-1599.623340	3322.005850	122.759170	5044.388359	-0.040811	-0.380407	0.390721	-0.035786	-0.169149	0.057968	0.876367	0.422993	0.140734
0.189200	-1722.390095	-1599.627906	3322.018001	122.762189	5044.408096	-0.038561	-0.375190	0.471916	-0.033819	-0.166813	0.069278	0.876591	0.423549	0.135739
0.189218	-1722.397680	-1599.632471	3322.030152	122.765209	5044.427832	-0.036312	-0.369972	0.553004	-0.031852	-0.164477	0.080158	0.876806	0.424093	0.129863
0.189236	-1722.405266	-1599.637037	3322.042303	122.768229	5044.447569	-0.034065	-0.364755	0.633975	-0.029887	-0.162139	0.090539	0.877012	0.424625	0.123145
0.189255	-1722.412852	-1599.641602	3322.054454	122.771250	5044.467306	-0.031820	-0.359537	0.714818	-0.027922	-0.159802	0.100356	0.877208	0.425146	0.115625
0.189273	-1722.420438	-1599.646167	3322.066605	122.774270	5044.487043	-0.029578	-0.354321	0.795524	-0.025959	-0.157464	0.109548	0.877396	0.425655	0.107351
0.189291	-1722.428024	-1599.650732	3322.078756	122.777291	5044.506780	-0.027339	-0.349105	0.876083	-0.023998	-0.155125	0.118056	0.877576	0.426152	0.098375
0.189309	-1722.435610	-1599.655297	3322.090907	122.780313	5044.526517	-0.025103	-0.343889	0.956487	-0.022039	-0.152787	0.125828	0.877747	0.426639	0.088753
0.189327	-1722.443196	-1599.659862	3322.103058	122.783334	5044.546254	-0.022870	-0.338675	1.036732	-0.020082	-0.150450	0.132815	0.877910	0.427114	0.078546
0.189345	-1722.450782	-1599.664426	3322.115209	122.786356	5044.565991	-0.020641	-0.333462	1.116810	-0.018127	-0.148112	0.138973	0.878065	0.427578	0.067816
0.189364	-1722.458369	-1599.668991	3322.127359	122.789378	5044.585728	-0.018415	-0.328251	1.196719	-0.016174	-0.145775	0.144262	0.878213	0.428032	0.056632
0.189382	-1722.465955	-1599.673555	3322.139510	122.792400	5044.605465	-0.016193	-0.323040	1.276453	-0.014225	-0.143439	0.148651	0.878353	0.428475	0.045063
0.189400	-1722.473542	-1599.678119	3322.151661	122.795423	5044.625203	-0.013975	-0.317832	1.356012	-0.012278	-0.141104	0.152110	0.878486	0.428908	0.033183
0.189418	-1722.481129	-1599.682683	3322.163812	122.798446	5044.644940	-0.011761	-0.312624	1.435395	-0.010334	-0.138770	0.154620	0.878613	0.429331	0.021065
0.189436	-1722.488716	-1599.687247	3322.175962	122.801469	5044.664678	-0.009551	-0.307418	1.514600	-0.008393	-0.136436	0.156163	0.878733	0.429743	0.008785
0.189455	-1722.496303	-1599.691810	3322.188113	122.804493	5044.684415	-0.007345	-0.302214	1.593630	-0.006455	-0.134104	0.156730	0.878847	0.430146	-0.003579
0.189473	-1722.503890	-1599.696374	3322.200263	122.807516	5044.704153	-0.005143	-0.297011	1.672486	-0.004520	-0.131773	0.156317	0.878955	0.430540	-0.015951
0.189491	-1722.511477	-1599.700937	3322.212414	122.810540	5044.723891	-0.002944	-0.291809	1.751172	-0.002588	-0.129443	0.154927	0.879057	0.430924	-0.028252
0.189509	-1722.519064	-1599.705500	3322.224564	122.813565	5044.743629	-0.000750	-0.286608	1.829691	-0.000660	-0.127114	0.152568	0.879155	0.431299	-0.040406
0.189527	-1722.526652	-1599.710063	3322.236715	122.816589	5044.763367	0.001440	-0.281408	1.908048	0.001266	-0.124786	0.149255	0.879247	0.431665	-0.052336
0.189545	-1722.534240	-1599.714626	3322.248865	122.819614	5044.783105	0.003626	-0.276210	1.986248	0.003189	-0.122459	0.145010	0.879335	0.432023	-0.063968
0.189564	-1722.541827	-1599.719188	3322.261016	122.822639	5044.802843	0.005809	-0.271011	2.064299	0.005108	-0.120133	0.139857	0.879419	0.432372	-0.075229
0.189582	-1722.549415	-1599.723751	3322.273166	122.825664	5044.822581	0.007988	-0.265814	2.142207	0.007025	-0.117809	0.133830	0.879498	0.432713	-0.086047
0.189600	-1722.557003	-1599.728313	3322.285316	122.828690	5044.842319	0.010163	-0.260616	2.219980	0.008940	-0.115485	0.126966	0.879574	0.433045	-0.096357
0.189618	-1722.564591	-1599.732875	3322.297466	122.831716	5044.862058	0.012336	-0.255418	2.297626	0.010852	-0.113162	0.119308	0.879646	0.433370	-0.106092
0.189636	-1722.572179	-1599.737437	3322.309617	122.834742	5044.881796	0.014505	-0.250220	2.375155	0.012761	-0.110840	0.110905	0.879715	0.433687	-0.115192
0.189655	-1722.579768	-1599.741999	3322.321767	122.837768	5044.901534	0.016671	-0.245022	2.452575	0.014669	-0.108519	0.101807	0.879781	0.433996	-0.123600
0.189673	-1722.587356	-1599.746561	3322.333917	122.840795	5044.921273	0.018835	-0.239822	2.529897	0.016574	-0.106198	0.092074	0.879844	0.434297	-0.131263
0.189691	-1722.594945	-1599.751122	3322.346067	122.843822	5044.941012	0.020997	-0.234621	2.607131	0.018478	-0.103878	0.081764	0.879905	0.434592	-0.138133
0.189709	-1722.602533	-1599.755684	3322.358217	122.846849	5044.960750	0.023156	-0.229419	2.684288	0.020380	-0.101557	0.070944	0.879963	0.434879	-0.144167
0.189727	-1722.610122	-1599.760245	3322.370367	122.849877	5044.980489	0.025313	-0.224214	2.761379	0.022281	-0.099237	0.059680	0.880018	0.435159	-0.149327
0.189745	-1722.617711	-1599.764806	3322.382517	122.852905	5045.000228	0.027470	-0.219008	2.838415	0.024181	-0.096917	0.048044	0.880072	0.435431	-0.153582
0.189764	-1722.625300	-1599.769367	3322.394667	122.855933	5045.019967	0.029624	-0.213798	2.915408	0.026081	-0.094597	0.036107	0.880123	0.435697	-0.156903
0.189782	-1722.632889	-1599.773928	3322.406817	122.858961	5045.039706	0.031778	-0.208586	2.992369	0.027980	-0.092276	0.023945	0.880173	0.435956	-0.159271
0.189800	-1722.640478	-1599.778488	3322.418967	122.861990	5045.059445	0.033932	-0.203370	3.069310	0.029879	-0.089955	0.011634	0.880220	0.436208	-0.160671
0.189818	-1722.648068	-1599.783049	3322.431116	122.865019	5045.079184	0.036085	-0.198151	-3.136942	0.031778	-0.087633	-0.000749	0.880266	0.436453	-0.161094
0.189836	-1722.655657	-1599.787609	3322.443266	122.868048	5045.098923	0.038238	-0.192927	-3.060005	0.033678	-0.085311	-0.013127	0.880309	0.436691	-0.160536
0.189855	-1722.663247	-1599.792169	3322.455416	122.871077	5045.118663	0.040391	-0.187699	-2.983052	0.035578	-0.082987	-0.025422	0.880351	0.436923	-0.159003
0.189873	-1722.670836	-1599.796729	3322.467566	122.874107	5045.138402	0.042546	-0.182466	-2.906071	0.037479	-0.080662	-0.037557	0.880391	0.437147	-0.156503
0.189891	-1722.678426	-1599.801289	3322.479715	122.877137	5045.158141	0.044701	-0.177228	-2.829050	0.039382	-0.078335	-0.049456	0.880429	0.437364	-0.153052
0.189909	-1722.686016	-1599.805849	3322.491865	122.880167	5045.177881	0.046858	-0.171984	-2.751978	0.041287	-0.076007	-0.061045	0.880464	0.437575	-0.148671
0.189927	-1722.693606	-1599.810408	3322.504014	122.883198	5045.197621	0.049016	-0.166735	-2.674844	0.043193	-0.073677	-0.072251	0.880498	0.437778	-0.143389
0.189945	-1722.701196	-1599.814968	3322.516164	122.886229	5045.217360	0.051176	-0.161479	-2.597636	0.045101	-0.071345	-0.083004	0.880529	0.437974	-0.137238
0.189964	-1722.708787	-1599.819527	3322.528314	122.889260	5045.237100	0.053339	-0.156218	-2.520343	0.047012	-0.069011	-0.093237	0.880557	0.438163	-0.130257
0.189982	-1722.716377	-1599.824086	3322.540463	122.892291	5045.256840	0.055504	-0.150949	-2.442955	0.048926	-0.066675	-0.102886	0.880583	0.438344	-0.122489
0.190000	-1722.723968	-1599.828645	3322.552612	122.895323	5045.276580	0.057672	-0.145674	-2.365462	0.050842	-0.064336	-0.111890	0.880606	0.438518	-0.113983
0.190018	-1722.731558	-1599.833204	3322.564762	122.898355	5045.296320	0.059842	-0.140393	-2.287883	0.052761	-0.061996	-0.120188	0.880626	0.438684	-0.104796
0.190036	-1722.739149	-1599.837762	3322.576911	122.901387	5045.316060	0.062016	-0.135103	-2.210150	0.054684	-0.059652	-0.127738	0.880642	0.438842	-0.094979
0.190055	-1722.746740	-1599.842321	3322.589060	122.904419	5045.335800	0.064194	-0.129806	-2.132284	0.056610	-0.057306	-0.134488	0.880655	0.438992	-0.084596
0.190073	-1722.754331	-1599.846879	3322.601210	122.907452	5045.355540	0.066375	-0.124502	-2.054277	0.058540	-0.054957	-0.140395	0.880665	0.439134	-0.073714
0.190091	-1722.761922	-1599.851437	3322.613359	122.910485	5045.375281	0.068560	-0.119189	-1.976121	0.060474	-0.052605	-0.145423	0.880670	0.439267	-0.062399
0.190109	-1722.769513	-1599.855995	3322.625508	122.913518	5045.395021	0.070749	-0.113869	-1.897810	0.062411	-0.050251	-0.149540	0.880670	0.439392	-0.050723
0.190127	-1722.777104	-1599.860553	3322.637657	122.916552	5045.414762	0.072943	-0.108542	-1.819338	0.064352	-0.047893	-0.152721	0.880666	0.439507	-0.038759
0.190145	-1722.784696	-1599.865110	3322.649806	122.919585	5045.434502	0.075140	-0.103206	-1.740700	0.066297	-0.045533	-0.154945	0.880657	0.439614	-0.026582
0.190164	-1722.792287	-1599.869668	3322.661955	122.922620	5045.454243	0.077342	-0.097863	-1.661891	0.068247	-0.043169	-0.156199	0.880642	0.439712	-0.014268
0.190182	-1722.799879	-1599.874225	3322.674104	122.925654	5045.473983	0.079548	-0.092511	-1.582908	0.070200	-0.040803	-0.156475	0.880622	0.439800	-0.001895
0.190200	-1722.807471	-1599.878782	3322.686253	122.928689	5045.493724	0.081759	-0.087152	-1.503748	0.072157	-0.038434	-0.155772	0.880596	0.439878	0.010460
0.190218	-1722.815063	-1599.883339	3322.698402	122.931723	5045.513465	0.083974	-0.081786	-1.424411	0.074119	-0.036062	-0.154094	0.880563	0.439947	0.022720
0.190236	-1722.822655	-1599.887896	3322.710551	122.934759	5045.533206	0.086193	-0.076411	-1.344895	0.076084	-0.033687	-0.151451	0.880524	0.440005	0.034807
0.190255	-1722.830247	-1599.892453	3322.722700	122.937794	5045.552947	0.088417	-0.071030	-1.265202	0.078053	-0.031310	-0.147860	0.880479	0.440053	0.046646
0.190273	-1722.837839	-1599.897010	3322.734849	122.940830	5045.572688	0.090645	-0.065641	-1.185333	0.080025	-0.028930	-0.143344	0.880426	0.440090	0.058163
0.190291	-1722.845432	-1599.901566	3322.746998	122.943866	5045.592429	0.092877	-0.060245	-1.105291	0.082002	-0.026547	-0.137931	0.880365	0.440117	0.069286
0.190309	-1722.853024	-1599.906122	3322.759146	122.946902	5045.612170	0.095113	-0.054843	-1.025080	0.083981	-0.024162	-0.131655	0.880297	0.440133	0.079945
0.190327	-1722.860617	-1599.910678	3322.771295	122.949938	5045.631912	0.097353	-0.049434	-0.944704	0.085964	-0.021775	-0.124556	0.880220	0.440137	0.090072
0.190345	-1722.868209	-1599.915234	3322.783444	122.952975	5045.651653	0.099597	-0.044018	-0.864171	0.087950	-0.019386	-0.116678	0.880136	0.440131	0.099605
0.190364	-1722.875802	-1599.919790	3322.795592	122.956012	5045.671394	0.101845	-0.038597	-0.783488	0.089939	-0.016995	-0.108071	0.880043	0.440112	0.108485
0.190382	-1722.883395	-1599.924346	3322.807741	122.959050	5045.691136	0.104096	-0.033170	-0.702662	0.091930	-0.014603	-0.098788	0.879941	0.440083	0.116654
0.190400	-1722.890988	-1599.928901	3322.819889	122.962087	5045.710878	0.106350	-0.027738	-0.621704	0.093924	-0.012209	-0.088889	0.879830	0.440041	0.124062
0.190418	-1722.898581	-1599.933456	3322.832038	122.965125	5045.730619	0.108606	-0.022301	-0.540623	0.095920	-0.009814	-0.078434	0.879710	0.439988	0.130663
0.190436	-1722.906175	-1599.938012	3322.844186	122.968163	5045.750361	0.110866	-0.016859	-0.459431	0.097917	-0.007417	-0.067490	0.879580	0.439922	0.136415
0.190455	-1722.913768	-1599.942567	3322.856335	122.971202	5045.770103	0.113128	-0.011414	-0.378140	0.099916	-0.005020	-0.056126	0.879442	0.439845	0.141282
0.190473	-1722.921362	-1599.947121	3322.868483	122.974240	5045.789845	0.115392	-0.005964	-0.296763	0.101916	-0.002623	-0.044412	0.879293	0.439755	0.145234
0.190491	-1722.928955	-1599.951676	3322.880631	122.977279	5045.809587	0.117658	-0.000511	-0.215314	0.103917	-0.000225	-0.032422	0.879135	0.439653	0.148246
0.190509	-1722.936549	-1599.956231	3322.892780	122.980319	5045.829329	0.119925	0.004944	-0.133806	0.105919	0.002173	-0.020232	0.878967	0.439538	0.150299
0.190527	-1722.944143	-1599.960785	3322.904928	122.983358	5045.849071	0.122194	0.010402	-0.052254	0.107920	0.004571	-0.007917	0.878790	0.439412	0.151380
0.190545	-1722.951737	-1599.965339	3322.917076	122.986398	5045.868813	0.124463	0.015863	0.029326	0.109922	0.006969	0.004444	0.878602	0.439273	0.151483
0.190564	-1722.959331	-1599.969893	3322.929224	122.989438	5045.888556	0.126733	0.021324	0.110920	0.111923	0.009365	0.016774	0.878405	0.439121	0.150606
0.190582	-1722.966925	-1599.974447	3322.941373	122.992478	5045.908298	0.129003	0.026787	0.192512	0.113923	0.011761	0.028996	0.878197	0.438957	0.148756
0.190600	-1722.974520	-1599.979001	3322.953521	122.995519	5045.928040	0.131273	0.032251	0.274087	0.115922	0.014156	0.041034	0.877980	0.438781	0.145943
0.190618	-1722.982114	-1599.983554	3322.965669	122.998560	5045.947783	0.133543	0.037715	0.355630	0.117919	0.016549	0.052811	0.877754	0.438593	0.142186
0.190636	-1722.989709	-1599.988108	3322.977817	123.001601	5045.967525	0.135812	0.043178	0.437126	0.119915	0.018941	0.064254	0.877517	0.438392	0.137508
0.190655	-1722.997303	-1599.992661	3322.989965	123.004642	5045.987268	0.138079	0.048641	0.518561	0.121909	0.021330	0.075291	0.877272	0.438180	0.131939
0.190673	-1723.004898	-1599.997214	3323.002113	123.007684	5046.007011	0.140346	0.054103	0.599919	0.123900	0.023718	0.085853	0.877016	0.437955	0.125512
0.190691	-1723.012493	-1600.001767	3323.014261	123.010726	5046.026754	0.142611	0.059564	0.681189	0.125889	0.026103	0.095873	0.876752	0.437718	0.118269
0.190709	-1723.020088	-1600.006320	3323.026408	123.013768	5046.046497	0.144873	0.065023	0.762356	0.127874	0.028486	0.105288	0.876479	0.437470	0.110256
0.190727	-1723.027683	-1600.010873	3323.038556	123.016811	5046.066240	0.147134	0.070480	0.843410	0.129857	0.030866	0.114040	0.876196	0.437210	0.101521
0.190745	-1723.035279	-1600.015425	3323.050704	123.019853	5046.085983	0.149392	0.075935	0.924338	0.131836	0.033243	0.122074	0.875906	0.436939	0.092120
0.190764	-1723.042874	-1600.019978	3323.062852	123.022896	5046.105726	0.151648	0.081386	1.005132	0.133811	0.035616	0.129338	0.875607	0.436656	0.082113
