#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.877600	-35.597762	-35.185363	70.783126	0.412399	106.380888	-0.570527	-0.570546	-0.570953	-0.443913	-0.296206	-0.083062	0.691763	0.461568	0.129316
0.877900	-35.552758	-35.140363	70.693121	0.412394	106.245879	-0.539018	-0.539038	-0.539466	-0.421900	-0.281519	-0.078948	0.705405	0.470670	0.131865
0.878200	-35.507753	-35.095363	70.603117	0.412390	106.110870	-0.507550	-0.507570	-0.508020	-0.399497	-0.266571	-0.074762	0.718330	0.479295	0.134280
0.878500	-35.462749	-35.050363	70.513112	0.412385	105.975861	-0.476122	-0.476143	-0.476614	-0.376728	-0.251379	-0.070508	0.730529	0.487434	0.136560
0.878800	-35.417744	-35.005363	70.423108	0.412381	105.840852	-0.444735	-0.444756	-0.445247	-0.353617	-0.235958	-0.066189	0.741992	0.495083	0.138702
0.879100	-35.372740	-34.960363	70.333103	0.412376	105.705843	-0.413388	-0.413410	-0.413920	-0.330188	-0.220326	-0.061812	0.752711	0.502235	0.140705
0.879400	-35.327735	-34.915363	70.243099	0.412372	105.570834	-0.382082	-0.382104	-0.382633	-0.306466	-0.204498	-0.057379	0.762678	0.508885	0.142567
0.879700	-35.282731	-34.870363	70.153094	0.412367	105.435825	-0.350817	-0.350839	-0.351386	-0.282475	-0.188490	-0.052896	0.771886	0.515029	0.144288
0.880000	-35.237726	-34.825363	70.063090	0.412363	105.300816	-0.319592	-0.319614	-0.320179	-0.258239	-0.172319	-0.048367	0.780329	0.520662	0.145865
0.880300	-35.192722	-34.780363	69.973085	0.412358	105.165807	-0.288407	-0.288430	-0.289011	-0.233784	-0.156002	-0.043797	0.788002	0.525782	0.147299
0.880600	-35.147717	-34.735363	69.883080	0.412354	105.030797	-0.257263	-0.257286	-0.257883	-0.209133	-0.139554	-0.039191	0.794900	0.530385	0.148588
0.880900	-35.102712	-34.690363	69.793076	0.412349	104.895788	-0.226160	-0.226183	-0.226795	-0.184312	-0.122992	-0.034553	0.801020	0.534468	0.149732
0.881200	-35.057708	-34.645363	69.703071	0.412344	104.760779	-0.195097	-0.195120	-0.195747	-0.159345	-0.106333	-0.029888	0.806358	0.538030	0.150729
0.881500	-35.012703	-34.600363	69.613067	0.412340	104.625770	-0.164075	-0.164098	-0.164738	-0.134257	-0.089594	-0.025199	0.810913	0.541069	0.151581
0.881800	-34.967699	-34.555363	69.523062	0.412335	104.490761	-0.133093	-0.133116	-0.133769	-0.109073	-0.072791	-0.020493	0.814684	0.543585	0.152285
0.882100	-34.922694	-34.510363	69.433057	0.412331	104.355751	-0.102151	-0.102175	-0.102840	-0.083818	-0.055939	-0.015774	0.817669	0.545576	0.152843
0.882400	-34.877689	-34.465363	69.343053	0.412326	104.220742	-0.071251	-0.071274	-0.071951	-0.058515	-0.039056	-0.011046	0.819868	0.547044	0.153254
0.882700	-34.832685	-34.420363	69.253048	0.412321	104.085733	-0.040390	-0.040414	-0.041101	-0.033190	-0.022159	-0.006313	0.821284	0.547989	0.153519
0.883000	-34.787680	-34.375363	69.163043	0.412317	103.950724	-0.009571	-0.009594	-0.010290	-0.007866	-0.005262	-0.001581	0.821918	0.548412	0.153637
0.883300	-34.742675	-34.330363	69.073039	0.412312	103.815714	0.021209	0.021185	0.020480	0.017431	0.011618	0.003146	0.821771	0.548314	0.153610
0.883600	-34.697671	-34.285363	68.983034	0.412307	103.680705	0.051947	0.051924	0.051211	0.042679	0.028464	0.007865	0.820848	0.547698	0.153437
0.883900	-34.652666	-34.240363	68.893029	0.412303	103.545695	0.082645	0.082622	0.081902	0.067854	0.045261	0.012569	0.819152	0.546566	0.153120
0.884200	-34.607661	-34.195363	68.803025	0.412298	103.410686	0.113303	0.113279	0.112554	0.092931	0.061994	0.017255	0.816687	0.544922	0.152660
0.884500	-34.562657	-34.150363	68.713020	0.412293	103.275677	0.143920	0.143897	0.143166	0.117888	0.078646	0.021919	0.813460	0.542769	0.152057
0.884800	-34.517652	-34.105363	68.623015	0.412288	103.140667	0.174497	0.174473	0.173738	0.142702	0.095203	0.026556	0.809477	0.540111	0.151312
0.885100	-34.472647	-34.060363	68.533010	0.412284	103.005658	0.205033	0.205010	0.204270	0.167350	0.111649	0.031163	0.804743	0.536952	0.150428
0.885400	-34.427642	-34.015363	68.443006	0.412279	102.870648	0.235528	0.235505	0.234763	0.191810	0.127969	0.035734	0.799267	0.533298	0.149404
0.885700	-34.382638	-33.970363	68.353001	0.412274	102.735638	0.265983	0.265961	0.265217	0.216059	0.144149	0.040265	0.793056	0.529154	0.148243
0.886000	-34.337633	-33.925363	68.262996	0.412269	102.600629	0.296398	0.296375	0.295630	0.240076	0.160174	0.044753	0.786120	0.524526	0.146947
0.886300	-34.292628	-33.880363	68.172991	0.412265	102.465619	0.326772	0.326750	0.326004	0.263839	0.176030	0.049194	0.778467	0.519420	0.145517
0.886600	-34.247623	-33.835363	68.082987	0.412260	102.330610	0.357105	0.357083	0.356339	0.287328	0.191702	0.053584	0.770107	0.513842	0.143955
0.886900	-34.202618	-33.790363	67.992982	0.412255	102.195600	0.387398	0.387377	0.386633	0.310522	0.207178	0.057919	0.761052	0.507800	0.142263
0.887200	-34.157613	-33.745363	67.902977	0.412250	102.060590	0.417650	0.417629	0.416888	0.333400	0.222443	0.062194	0.751312	0.501301	0.140442
0.887500	-34.112609	-33.700363	67.812972	0.412245	101.925581	0.447862	0.447841	0.447104	0.355943	0.237485	0.066407	0.740898	0.494352	0.138496
0.887800	-34.067604	-33.655363	67.722967	0.412240	101.790571	0.478033	0.478013	0.477280	0.378132	0.252290	0.070554	0.729824	0.486963	0.136426
0.888100	-34.022599	-33.610363	67.632962	0.412236	101.655561	0.508164	0.508144	0.507416	0.399947	0.266846	0.074631	0.718101	0.479142	0.134236
0.888400	-33.977594	-33.565363	67.542957	0.412231	101.520551	0.538254	0.538235	0.537512	0.421371	0.281141	0.078635	0.705744	0.470896	0.131926
0.888700	-33.932589	-33.520363	67.452952	0.412226	101.385542	0.568304	0.568285	0.567568	0.442385	0.295162	0.082562	0.692766	0.462237	0.129501
0.889000	-33.887584	-33.475363	67.362948	0.412221	101.250532	0.598313	0.598295	0.597585	0.462973	0.308899	0.086410	0.679181	0.453172	0.126962
0.889300	-33.842579	-33.430363	67.272943	0.412216	101.115522	0.628282	0.628264	0.627563	0.483116	0.322339	0.090175	0.665004	0.443713	0.124312
0.889600	-33.797574	-33.385363	67.182938	0.412211	100.980512	0.658210	0.658193	0.657500	0.502800	0.335473	0.093853	0.650250	0.433868	0.121555
0.889900	-33.752569	-33.340363	67.092933	0.412206	100.845502	0.688098	0.688081	0.687398	0.522007	0.348289	0.097443	0.634934	0.423650	0.118693
0.890200	-33.707564	-33.295363	67.002928	0.412201	100.710492	0.717945	0.717929	0.717256	0.540723	0.360777	0.100941	0.619074	0.413067	0.115728
0.890500	-33.662559	-33.250363	66.912923	0.412196	100.575482	0.747751	0.747736	0.747074	0.558933	0.372927	0.104344	0.602685	0.402131	0.112665
0.890800	-33.617554	-33.205363	66.822918	0.412191	100.440472	0.777517	0.777502	0.776853	0.576622	0.384730	0.107651	0.585783	0.390854	0.109506
0.891100	-33.572549	-33.160363	66.732913	0.412186	100.305462	0.807243	0.807229	0.806592	0.593778	0.396177	0.110857	0.568387	0.379247	0.106255
0.891400	-33.527544	-33.115363	66.642908	0.412181	100.170452	0.836928	0.836914	0.836290	0.610387	0.407259	0.113961	0.550513	0.367321	0.102914
0.891700	-33.482539	-33.070363	66.552903	0.412176	100.035442	0.866572	0.866559	0.865950	0.626436	0.417968	0.116961	0.532180	0.355088	0.099488
0.892000	-33.437534	-33.025363	66.462898	0.412171	99.900432	0.896176	0.896164	0.895569	0.641915	0.428296	0.119854	0.513404	0.342560	0.095979
0.892300	-33.392529	-32.980363	66.372893	0.412166	99.765422	0.925740	0.925728	0.925148	0.656810	0.438235	0.122638	0.494206	0.329750	0.092390
0.892600	-33.347524	-32.935363	66.282888	0.412161	99.630412	0.955263	0.955252	0.954688	0.671113	0.447778	0.125311	0.474603	0.316670	0.088727
0.892900	-33.302519	-32.890363	66.192882	0.412156	99.495402	0.984745	0.984735	0.984188	0.684812	0.456918	0.127872	0.454614	0.303333	0.084990
0.893200	-33.257514	-32.845363	66.102877	0.412151	99.360391	1.014187	1.014178	1.013648	0.697898	0.465650	0.130317	0.434257	0.289750	0.081186
0.893500	-33.212509	-32.800363	66.012872	0.412146	99.225381	1.043588	1.043580	1.043068	0.710363	0.473967	0.132647	0.413554	0.275936	0.077316
0.893800	-33.167504	-32.755363	65.922867	0.412140	99.090371	1.072949	1.072941	1.072448	0.722197	0.481863	0.134859	0.392522	0.261903	0.073385
0.894100	-33.122499	-32.710363	65.832862	0.412135	98.955361	1.102269	1.102262	1.101788	0.733394	0.489334	0.136952	0.371181	0.247663	0.069396
0.894400	-33.077493	-32.665363	65.742857	0.412130	98.820350	1.131549	1.131543	1.131088	0.743947	0.496375	0.138924	0.349552	0.233231	0.065353
0.894700	-33.032488	-32.620363	65.652852	0.412125	98.685340	1.160788	1.160783	1.160348	0.753848	0.502982	0.140775	0.327653	0.218620	0.061260
0.895000	-32.987483	-32.575363	65.562846	0.412120	98.550330	1.189987	1.189983	1.189568	0.763093	0.509151	0.142503	0.305505	0.203842	0.057121
0.895300	-32.942478	-32.530363	65.472841	0.412115	98.415319	1.219145	1.219142	1.218749	0.771676	0.514877	0.144107	0.283128	0.188911	0.052938
0.895600	-32.897473	-32.485363	65.382836	0.412109	98.280309	1.248263	1.248260	1.247889	0.779592	0.520159	0.145587	0.260542	0.173840	0.048716
0.895900	-32.852467	-32.440363	65.292831	0.412104	98.145298	1.277340	1.277338	1.276989	0.786837	0.524994	0.146941	0.237767	0.158644	0.044459
0.896200	-32.807462	-32.395363	65.202826	0.412099	98.010288	1.306377	1.306376	1.306049	0.793409	0.529378	0.148170	0.214823	0.143335	0.040170
0.896500	-32.762457	-32.350363	65.112820	0.412094	97.875277	1.335373	1.335373	1.335069	0.799303	0.533312	0.149271	0.191730	0.127926	0.035854
0.896800	-32.717452	-32.305363	65.022815	0.412088	97.740267	1.364329	1.364329	1.364049	0.804519	0.536792	0.150246	0.168508	0.112432	0.031513
0.897100	-32.672446	-32.260363	64.932810	0.412083	97.605256	1.393244	1.393246	1.392989	0.809055	0.539818	0.151094	0.145178	0.096865	0.027152
0.897400	-32.627441	-32.215363	64.842804	0.412078	97.470246	1.422119	1.422121	1.421888	0.812909	0.542390	0.151815	0.121760	0.081239	0.022775
0.897700	-32.582436	-32.170363	64.752799	0.412072	97.335235	1.450953	1.450956	1.450748	0.816082	0.544507	0.152408	0.098273	0.065568	0.018385
0.898000	-32.537430	-32.125363	64.662794	0.412067	97.200224	1.479747	1.479751	1.479567	0.818573	0.546169	0.152873	0.074737	0.049864	0.013985
0.898300	-32.492425	-32.080363	64.572788	0.412062	97.065214	1.508500	1.508505	1.508346	0.820383	0.547377	0.153212	0.051173	0.034141	0.009581
0.898600	-32.447420	-32.035363	64.482783	0.412056	96.930203	1.537213	1.537218	1.537085	0.821514	0.548131	0.153423	0.027600	0.018412	0.005174
0.898900	-32.402414	-31.990363	64.392778	0.412051	96.795192	1.565885	1.565891	1.565783	0.821968	0.548434	0.153508	0.004037	0.002690	0.000770
0.899200	-32.357409	-31.945363	64.302772	0.412046	96.660181	1.594516	1.594524	1.594441	0.821747	0.548286	0.153467	-0.019495	-0.013012	-0.003629
0.899500	-32.312404	-31.900363	64.212767	0.412040	96.525170	1.623107	1.623116	1.623059	0.820853	0.547691	0.153300	-0.042979	-0.028681	-0.008019
0.899800	-32.267398	-31.855363	64.122761	0.412035	96.390160	1.651658	1.651667	1.651637	0.819292	0.546649	0.153008	-0.066394	-0.044305	-0.012396
0.900100	-32.222393	-31.810363	64.032756	0.412029	96.255149	1.680168	1.680178	1.680174	0.817066	0.545164	0.152592	-0.089722	-0.059870	-0.016757
0.900400	-32.177387	-31.765363	63.942751	0.412024	96.120138	1.708638	1.708649	1.708671	0.814181	0.543238	0.152052	-0.112944	-0.075365	-0.021098
0.900700	-32.132382	-31.720363	63.852745	0.412018	95.985127	1.737067	1.737078	1.737128	0.810641	0.540877	0.151391	-0.136042	-0.090776	-0.025416
0.901000	-32.087376	-31.675363	63.762740	0.412013	95.850116	1.765455	1.765468	1.765544	0.806453	0.538082	0.150608	-0.158997	-0.106093	-0.029707
0.901300	-32.042371	-31.630363	63.672734	0.412007	95.715105	1.793804	1.793817	1.793920	0.801622	0.534859	0.149705	-0.181791	-0.121302	-0.033968
0.901600	-31.997365	-31.585363	63.582729	0.412002	95.580094	1.822111	1.822125	1.822255	0.796156	0.531211	0.148683	-0.204407	-0.136393	-0.038196
0.901900	-31.952360	-31.540363	63.492723	0.411996	95.445083	1.850378	1.850393	1.850550	0.790060	0.527144	0.147543	-0.226828	-0.151353	-0.042387
0.902200	-31.907354	-31.495363	63.402718	0.411991	95.310072	1.878605	1.878621	1.878804	0.783344	0.522662	0.146288	-0.249035	-0.166170	-0.046539
0.902500	-31.862349	-31.450363	63.312712	0.411985	95.175061	1.906791	1.906808	1.907018	0.776014	0.517772	0.144917	-0.271013	-0.180835	-0.050647
0.902800	-31.817343	-31.405363	63.222706	0.411980	95.040049	1.934937	1.934954	1.935191	0.768079	0.512477	0.143434	-0.292744	-0.195334	-0.054710
0.903100	-31.772337	-31.360363	63.132701	0.411974	94.905038	1.963042	1.963060	1.963324	0.759549	0.506786	0.141839	-0.314212	-0.209659	-0.058723
0.903400	-31.727332	-31.315363	63.042695	0.411969	94.770027	1.991106	1.991125	1.991416	0.750433	0.500703	0.140135	-0.335402	-0.223798	-0.062685
0.903700	-31.682326	-31.270363	62.952690	0.411963	94.635016	2.019131	2.019150	2.019468	0.740740	0.494235	0.138323	-0.356298	-0.237740	-0.066591
0.904000	-31.637321	-31.225363	62.862684	0.411957	94.500005	2.047114	2.047135	2.047479	0.730480	0.487390	0.136405	-0.376884	-0.251476	-0.070440
0.904300	-31.592315	-31.180363	62.772678	0.411952	94.364993	2.075057	2.075079	2.075449	0.719665	0.480173	0.134383	-0.397146	-0.264996	-0.074228
0.904600	-31.547309	-31.135363	62.682673	0.411946	94.229982	2.102960	2.102982	2.103379	0.708304	0.472593	0.132259	-0.417069	-0.278290	-0.077952
0.904900	-31.502304	-31.090363	62.592667	0.411940	94.094971	2.130822	2.130845	2.131268	0.696410	0.464657	0.130035	-0.436639	-0.291348	-0.081611
0.905200	-31.457298	-31.045363	62.502661	0.411935	93.959959	2.158644	2.158667	2.159116	0.683994	0.456372	0.127714	-0.455843	-0.304161	-0.085201
0.905500	-31.412292	-31.000363	62.412655	0.411929	93.824948	2.186425	2.186449	2.186924	0.671067	0.447747	0.125297	-0.474666	-0.316721	-0.088721
0.905800	-31.367286	-30.955363	62.322650	0.411923	93.689936	2.214166	2.214191	2.214691	0.657643	0.438790	0.122788	-0.493097	-0.329019	-0.092166
0.906100	-31.322281	-30.910363	62.232644	0.411917	93.554925	2.241866	2.241891	2.242417	0.643733	0.429508	0.120187	-0.511122	-0.341046	-0.095536
0.906400	-31.277275	-30.865363	62.142638	0.411912	93.419913	2.269526	2.269552	2.270102	0.629351	0.419912	0.117498	-0.528729	-0.352794	-0.098828
0.906700	-31.232269	-30.820363	62.052632	0.411906	93.284902	2.297145	2.297172	2.297747	0.614509	0.410009	0.114723	-0.545907	-0.364256	-0.102040
0.907000	-31.187263	-30.775363	61.962627	0.411900	93.149890	2.324724	2.324751	2.325351	0.599222	0.399808	0.111865	-0.562645	-0.375424	-0.105169
0.907300	-31.142257	-30.730363	61.872621	0.411894	93.014878	2.352262	2.352290	2.352914	0.583502	0.389319	0.108926	-0.578930	-0.386291	-0.108214
0.907600	-31.097252	-30.685363	61.782615	0.411888	92.879867	2.379760	2.379788	2.380436	0.567364	0.378551	0.105909	-0.594754	-0.396849	-0.111172
0.907900	-31.052246	-30.640363	61.692609	0.411882	92.744855	2.407217	2.407246	2.407918	0.550821	0.367513	0.102816	-0.610106	-0.407092	-0.114043
0.908200	-31.007240	-30.595363	61.602603	0.411877	92.609843	2.434634	2.434664	2.435358	0.533889	0.356215	0.099650	-0.624976	-0.417014	-0.116823
0.908500	-30.962234	-30.550363	61.512597	0.411871	92.474831	2.462010	2.462040	2.462758	0.516581	0.344667	0.096414	-0.639355	-0.426609	-0.119511
0.908800	-30.917228	-30.505363	61.422591	0.411865	92.339820	2.489346	2.489377	2.490117	0.498912	0.332877	0.093110	-0.653235	-0.435871	-0.122106
0.909100	-30.872222	-30.460363	61.332586	0.411859	92.204808	2.516641	2.516673	2.517435	0.480898	0.320857	0.089742	-0.666608	-0.444793	-0.124607
0.909400	-30.827216	-30.415363	61.242580	0.411853	92.069796	2.543896	2.543928	2.544712	0.462553	0.308617	0.086312	-0.679465	-0.453372	-0.127011
0.909700	-30.782210	-30.370363	61.152574	0.411847	91.934784	2.571110	2.571143	2.571948	0.443892	0.296166	0.082823	-0.691799	-0.461602	-0.129317
0.910000	-30.737204	-30.325363	61.062568	0.411841	91.799772	2.598284	2.598317	2.599143	0.424932	0.283514	0.079278	-0.703604	-0.469479	-0.131524
0.910300	-30.692198	-30.280363	60.972562	0.411835	91.664760	2.625418	2.625451	2.626297	0.405686	0.270672	0.075679	-0.714873	-0.476998	-0.133631
0.910600	-30.647192	-30.235363	60.882556	0.411829	91.529748	2.652511	2.652544	2.653410	0.386171	0.257651	0.072031	-0.725600	-0.484155	-0.135637
0.910900	-30.602186	-30.190363	60.792550	0.411823	91.394736	2.679563	2.679597	2.680483	0.366403	0.244461	0.068334	-0.735779	-0.490948	-0.137540
0.911200	-30.557180	-30.145363	60.702544	0.411817	91.259724	2.706575	2.706609	2.707514	0.346396	0.231112	0.064593	-0.745406	-0.497371	-0.139340
0.911500	-30.512174	-30.100363	60.612537	0.411811	91.124712	2.733546	2.733581	2.734504	0.326168	0.217614	0.060811	-0.754476	-0.503423	-0.141036
0.911800	-30.467168	-30.055363	60.522531	0.411805	90.989699	2.760477	2.760513	2.761454	0.305733	0.203979	0.056990	-0.762985	-0.509101	-0.142627
0.912100	-30.422162	-30.010363	60.432525	0.411799	90.854687	2.787368	2.787403	2.788362	0.285108	0.190217	0.053133	-0.770929	-0.514401	-0.144112
0.912400	-30.377156	-29.965363	60.342519	0.411793	90.719675	2.814218	2.814254	2.815229	0.264308	0.176338	0.049244	-0.778304	-0.519322	-0.145491
0.912700	-30.332150	-29.920363	60.252513	0.411786	90.584663	2.841027	2.841063	2.842055	0.243349	0.162354	0.045325	-0.785109	-0.523863	-0.146764
0.913000	-30.287144	-29.875363	60.162507	0.411780	90.449650	2.867797	2.867833	2.868841	0.222247	0.148274	0.041379	-0.791341	-0.528021	-0.147929
0.913300	-30.242137	-29.830363	60.072501	0.411774	90.314638	2.894525	2.894562	2.895585	0.201019	0.134109	0.037410	-0.796997	-0.531795	-0.148987
0.913600	-30.197131	-29.785363	59.982495	0.411768	90.179626	2.921213	2.921250	2.922288	0.179679	0.119870	0.033419	-0.802076	-0.535184	-0.149937
0.913900	-30.152125	-29.740363	59.892488	0.411762	90.044613	2.947861	2.947898	2.948950	0.158245	0.105568	0.029411	-0.806578	-0.538188	-0.150778
0.914200	-30.107119	-29.695363	59.802482	0.411755	89.909601	2.974468	2.974505	2.975571	0.136730	0.091212	0.025388	-0.810502	-0.540806	-0.151512
0.914500	-30.062112	-29.650363	59.712476	0.411749	89.774588	3.001035	3.001072	3.002151	0.115152	0.076814	0.021353	-0.813847	-0.543038	-0.152138
0.914800	-30.017106	-29.605363	59.622470	0.411743	89.639576	3.027561	3.027598	3.028689	0.093526	0.062384	0.017309	-0.816614	-0.544884	-0.152655
0.915100	-29.972100	-29.560363	59.532463	0.411737	89.504563	3.054047	3.054084	3.055187	0.071867	0.047932	0.013259	-0.818804	-0.546345	-0.153064
0.915400	-29.927094	-29.515363	59.442457	0.411730	89.369551	3.080492	3.080529	3.081644	0.050191	0.033469	0.009205	-0.820417	-0.547422	-0.153366
0.915700	-29.882087	-29.470363	59.352451	0.411724	89.234538	3.106896	3.106934	3.108059	0.028513	0.019004	0.005151	-0.821455	-0.548115	-0.153560
0.916000	-29.837081	-29.425363	59.262444	0.411718	89.099525	3.133261	3.133298	3.134434	0.006848	0.004549	0.001100	-0.821921	-0.548425	-0.153647
0.916300	-29.792075	-29.380363	59.172438	0.411711	88.964513	-3.123601	-3.123563	-3.122418	-0.014788	-0.009888	-0.002946	-0.821815	-0.548355	-0.153627
0.916600	-29.747068	-29.335363	59.082432	0.411705	88.829500	-3.097317	-3.097280	-3.096126	-0.036380	-0.024295	-0.006984	-0.821142	-0.547906	-0.153502
0.916900	-29.702062	-29.290363	58.992425	0.411698	88.694487	-3.071075	-3.071037	-3.069875	-0.057914	-0.038664	-0.011011	-0.819904	-0.547079	-0.153270
0.917200	-29.657055	-29.245363	58.902419	0.411692	88.559474	-3.044872	-3.044835	-3.043665	-0.079375	-0.052984	-0.015024	-0.818104	-0.545879	-0.152933
0.917500	-29.612049	-29.200363	58.812412	0.411686	88.424461	-3.018710	-3.018673	-3.017496	-0.100748	-0.067245	-0.019022	-0.815747	-0.544306	-0.152493
0.917800	-29.567042	-29.155363	58.722406	0.411679	88.289448	-2.992589	-2.992551	-2.991368	-0.122020	-0.081438	-0.023000	-0.812837	-0.542364	-0.151948
0.918100	-29.522036	-29.110363	58.632399	0.411673	88.154435	-2.966508	-2.966471	-2.965282	-0.143175	-0.095554	-0.026956	-0.809377	-0.540056	-0.151301
0.918400	-29.477030	-29.065363	58.542393	0.411666	88.019422	-2.940468	-2.940430	-2.939236	-0.164201	-0.109584	-0.030888	-0.805374	-0.537384	-0.150553
0.918700	-29.432023	-29.020363	58.452386	0.411660	87.884409	-2.914468	-2.914430	-2.913232	-0.185082	-0.123517	-0.034793	-0.800832	-0.534354	-0.149703
0.919000	-29.387016	-28.975363	58.362380	0.411653	87.749396	-2.888508	-2.888471	-2.887268	-0.205807	-0.137345	-0.038669	-0.795758	-0.530968	-0.148754
0.919300	-29.342010	-28.930363	58.272373	0.411647	87.614383	-2.862589	-2.862552	-2.861346	-0.226360	-0.151060	-0.042513	-0.790156	-0.527230	-0.147706
0.919600	-29.297003	-28.885363	58.182367	0.411640	87.479370	-2.836711	-2.836674	-2.835465	-0.246730	-0.164651	-0.046323	-0.784033	-0.523145	-0.146561
0.919900	-29.251997	-28.840363	58.092360	0.411633	87.344357	-2.810873	-2.810836	-2.809625	-0.266903	-0.178112	-0.050095	-0.777396	-0.518716	-0.145320
0.920200	-29.206990	-28.795363	58.002353	0.411627	87.209343	-2.785075	-2.785039	-2.783826	-0.286867	-0.191433	-0.053829	-0.770252	-0.513949	-0.143984
0.920500	-29.161983	-28.750363	57.912347	0.411620	87.074330	-2.759318	-2.759282	-2.758068	-0.306608	-0.204605	-0.057521	-0.762608	-0.508849	-0.142554
0.920800	-29.116977	-28.705363	57.822340	0.411613	86.939317	-2.733602	-2.733566	-2.732351	-0.326116	-0.217622	-0.061170	-0.754471	-0.503419	-0.141032
0.921100	-29.071970	-28.660363	57.732333	0.411607	86.804303	-2.707925	-2.707890	-2.706676	-0.345378	-0.230474	-0.064772	-0.745849	-0.497666	-0.139420
0.921400	-29.026963	-28.615363	57.642327	0.411600	86.669290	-2.682290	-2.682254	-2.681041	-0.364382	-0.243155	-0.068327	-0.736750	-0.491595	-0.137718
0.921700	-28.981957	-28.570363	57.552320	0.411593	86.534277	-2.656695	-2.656660	-2.655448	-0.383118	-0.255656	-0.071831	-0.727183	-0.485211	-0.135928
0.922000	-28.936950	-28.525363	57.462313	0.411587	86.399263	-2.631140	-2.631105	-2.629895	-0.401573	-0.267971	-0.075283	-0.717155	-0.478520	-0.134053
0.922300	-28.891943	-28.480363	57.372306	0.411580	86.264250	-2.605626	-2.605591	-2.604384	-0.419738	-0.280091	-0.078680	-0.706676	-0.471528	-0.132093
0.922600	-28.846936	-28.435363	57.282300	0.411573	86.129236	-2.580152	-2.580118	-2.578914	-0.437601	-0.292010	-0.082021	-0.695755	-0.464241	-0.130050
0.922900	-28.801930	-28.390363	57.192293	0.411566	85.994222	-2.554719	-2.554685	-2.553485	-0.455152	-0.303722	-0.085304	-0.684401	-0.456665	-0.127927
0.923200	-28.756923	-28.345363	57.102286	0.411559	85.859209	-2.529326	-2.529293	-2.528096	-0.472382	-0.315218	-0.088527	-0.672623	-0.448806	-0.125724
0.923500	-28.711916	-28.300363	57.012279	0.411553	85.724195	-2.503974	-2.503941	-2.502749	-0.489280	-0.326494	-0.091687	-0.660432	-0.440672	-0.123443
0.923800	-28.666909	-28.255363	56.922272	0.411546	85.589181	-2.478662	-2.478630	-2.477443	-0.505838	-0.337542	-0.094784	-0.647837	-0.432267	-0.121087
0.924100	-28.621902	-28.210363	56.832265	0.411539	85.454167	-2.453391	-2.453359	-2.452178	-0.522046	-0.348357	-0.097816	-0.634847	-0.423600	-0.118658
0.924400	-28.576895	-28.165363	56.742258	0.411532	85.319154	-2.428160	-2.428128	-2.426954	-0.537895	-0.358932	-0.100780	-0.621474	-0.414677	-0.116157
0.924700	-28.531888	-28.120363	56.652252	0.411525	85.184140	-2.402970	-2.402938	-2.401771	-0.553378	-0.369263	-0.103676	-0.607728	-0.405505	-0.113585
0.925000	-28.486881	-28.075363	56.562245	0.411518	85.049126	-2.377820	-2.377789	-2.376629	-0.568485	-0.379343	-0.106502	-0.593620	-0.396091	-0.110946
0.925300	-28.441874	-28.030363	56.472238	0.411511	84.914112	-2.352710	-2.352680	-2.351528	-0.583209	-0.389168	-0.109256	-0.579159	-0.386442	-0.108241
0.925600	-28.396867	-27.985363	56.382231	0.411504	84.779098	-2.327642	-2.327612	-2.326468	-0.597542	-0.398732	-0.111937	-0.564358	-0.376566	-0.105473
0.925900	-28.351860	-27.940363	56.292224	0.411497	84.644084	-2.302613	-2.302584	-2.301450	-0.611478	-0.408031	-0.114544	-0.549227	-0.366469	-0.102642
0.926200	-28.306853	-27.895363	56.202216	0.411490	84.509070	-2.277625	-2.277596	-2.276472	-0.625009	-0.417059	-0.117075	-0.533777	-0.356160	-0.099752
0.926500	-28.261846	-27.850363	56.112209	0.411483	84.374056	-2.252678	-2.252650	-2.251535	-0.638129	-0.425814	-0.119529	-0.518019	-0.345646	-0.096805
0.926800	-28.216839	-27.805363	56.022202	0.411476	84.239041	-2.227771	-2.227743	-2.226638	-0.650832	-0.434289	-0.121905	-0.501966	-0.334934	-0.093802
0.927100	-28.171832	-27.760363	55.932195	0.411469	84.104027	-2.202904	-2.202877	-2.201783	-0.663111	-0.442483	-0.124202	-0.485628	-0.324033	-0.090746
0.927400	-28.126825	-27.715363	55.842188	0.411461	83.969013	-2.178079	-2.178052	-2.176969	-0.674961	-0.450390	-0.126419	-0.469018	-0.312949	-0.087638
0.927700	-28.081818	-27.670363	55.752181	0.411454	83.833998	-2.153293	-2.153267	-2.152196	-0.686377	-0.458007	-0.128555	-0.452146	-0.301691	-0.084482
0.928000	-28.036810	-27.625363	55.662174	0.411447	83.698984	-2.128548	-2.128522	-2.127464	-0.697353	-0.465331	-0.130608	-0.435024	-0.290267	-0.081279
0.928300	-27.991803	-27.580363	55.572166	0.411440	83.563970	-2.103844	-2.103818	-2.102772	-0.707886	-0.472359	-0.132578	-0.417665	-0.278684	-0.078032
0.928600	-27.946796	-27.535363	55.482159	0.411433	83.428955	-2.079180	-2.079155	-2.078122	-0.717970	-0.479088	-0.134465	-0.400080	-0.266951	-0.074742
